ticker,date,open,high,low,close,volume
INFY.NS,2024-09-10,1904.9000244140625,1935.0,1896.0,1912.300048828125,6909600
INFY.NS,2024-09-11,1914.699951171875,1926.0,1905.0,1910.1500244140625,5312946
INFY.NS,2024-09-12,1925.0,1956.4000244140625,1910.800048828125,1950.449951171875,8555092
INFY.NS,2024-09-13,1950.449951171875,1958.5999755859375,1935.6500244140625,1944.0999755859375,3843127
INFY.NS,2024-09-16,1945.75,1952.0,1933.050048828125,1950.25,1570181
INFY.NS,2024-09-17,1947.75,1958.449951171875,1942.1500244140625,1952.550048828125,2793127
INFY.NS,2024-09-18,1938.75,1938.75,1881.300048828125,1892.1500244140625,6385468
INFY.NS,2024-09-19,1910.5999755859375,1924.9000244140625,1878.800048828125,1894.199951171875,7976570
INFY.NS,2024-09-20,1905.0,1915.0,1867.4000244140625,1905.75,15242974
INFY.NS,2024-09-23,1909.0,1918.9000244140625,1878.449951171875,1896.449951171875,3636672
INFY.NS,2024-09-24,1888.0,1910.9000244140625,1871.4000244140625,1898.5999755859375,7277616
INFY.NS,2024-09-25,1886.3499755859375,1901.5999755859375,1876.800048828125,1895.300048828125,4268341
INFY.NS,2024-09-26,1897.800048828125,1917.949951171875,1893.0,1900.25,8952803
INFY.NS,2024-09-27,1932.0999755859375,1974.5999755859375,1903.300048828125,1906.75,14908931
INFY.NS,2024-09-30,1880.0,1901.25,1870.5,1875.5999755859375,6986955
INFY.NS,2024-10-01,1875.0,1908.949951171875,1875.0,1904.3499755859375,4029072
INFY.NS,2024-10-03,1889.5,1911.8499755859375,1881.0,1893.4000244140625,7503887
INFY.NS,2024-10-04,1889.550048828125,1954.0999755859375,1886.0,1918.1500244140625,10001483
INFY.NS,2024-10-07,1923.199951171875,1942.0,1916.050048828125,1934.300048828125,6112575
INFY.NS,2024-10-08,1937.9000244140625,1957.949951171875,1906.3499755859375,1948.550048828125,5637391
INFY.NS,2024-10-09,1952.550048828125,1977.0,1945.0999755859375,1952.75,4857163
INFY.NS,2024-10-10,1957.9000244140625,1964.0,1914.0999755859375,1919.0,4782119
INFY.NS,2024-10-11,1918.0,1947.0,1910.0999755859375,1935.0999755859375,4709431
INFY.NS,2024-10-14,1932.1500244140625,1969.5,1931.0999755859375,1958.9000244140625,3751378
INFY.NS,2024-10-15,1960.0,1991.449951171875,1951.75,1959.300048828125,5353705
INFY.NS,2024-10-16,1955.0,1959.550048828125,1916.3499755859375,1920.0999755859375,3111512
INFY.NS,2024-10-17,1935.199951171875,1978.0,1930.1500244140625,1968.0999755859375,8162822
INFY.NS,2024-10-18,1893.800048828125,1936.8499755859375,1869.25,1879.5999755859375,10526196
INFY.NS,2024-10-21,1891.0999755859375,1898.800048828125,1838.0,1852.75,4654601
INFY.NS,2024-10-22,1858.199951171875,1877.800048828125,1846.949951171875,1851.5999755859375,4125240
INFY.NS,2024-10-23,1845.25,1886.0,1844.0,1873.4000244140625,4311910
INFY.NS,2024-10-24,1861.4000244140625,1884.0,1860.0,1863.3499755859375,2906475
INFY.NS,2024-10-25,1863.449951171875,1876.3499755859375,1846.4000244140625,1862.050048828125,4689120
INFY.NS,2024-10-28,1859.699951171875,1881.9000244140625,1857.0,1865.3499755859375,7018940
INFY.NS,2024-10-29,1846.0,1851.5999755859375,1829.0,1839.300048828125,4621252
INFY.NS,2024-10-30,1832.0,1839.0,1796.3499755859375,1802.0999755859375,5919715
INFY.NS,2024-10-31,1787.9000244140625,1787.9000244140625,1746.5,1757.25,7395236
INFY.NS,2024-11-01,1764.5,1766.0,1752.050048828125,1760.8499755859375,371966
INFY.NS,2024-11-04,1724.5,1767.0,1718.0,1763.6500244140625,7336722
INFY.NS,2024-11-05,1760.0,1768.449951171875,1745.0,1754.199951171875,3160880
INFY.NS,2024-11-06,1764.0,1827.199951171875,1762.6500244140625,1823.699951171875,10421494
INFY.NS,2024-11-07,1812.949951171875,1825.699951171875,1787.0,1803.050048828125,4550965
INFY.NS,2024-11-08,1818.0,1840.5999755859375,1813.1500244140625,1829.949951171875,4210960
INFY.NS,2024-11-11,1829.0,1868.0,1822.550048828125,1860.0999755859375,3804234
INFY.NS,2024-11-12,1871.0999755859375,1881.0,1861.0,1868.800048828125,5012450
INFY.NS,2024-11-13,1861.0999755859375,1873.199951171875,1856.300048828125,1868.4000244140625,4257495
INFY.NS,2024-11-14,1865.5999755859375,1876.0,1856.0,1864.550048828125,4311431
INFY.NS,2024-11-18,1849.199951171875,1849.199951171875,1795.0,1811.449951171875,4839244
INFY.NS,2024-11-19,1825.5,1859.699951171875,1820.550048828125,1824.75,4669769
INFY.NS,2024-11-21,1842.0,1867.0,1820.5999755859375,1834.050048828125,5436504
INFY.NS,2024-11-22,1854.0999755859375,1914.050048828125,1834.0,1902.25,6301486
INFY.NS,2024-11-25,1916.0,1919.300048828125,1882.0,1889.699951171875,12764638
INFY.NS,2024-11-26,1904.949951171875,1938.5999755859375,1897.300048828125,1924.1500244140625,6850495
INFY.NS,2024-11-27,1930.0999755859375,1941.4000244140625,1911.75,1924.5,4447143
INFY.NS,2024-11-28,1914.9000244140625,1914.9000244140625,1851.6500244140625,1856.6500244140625,8468790
INFY.NS,2024-11-29,1851.0999755859375,1877.0,1845.0,1857.8499755859375,5244346
INFY.NS,2024-12-02,1859.0,1882.800048828125,1835.199951171875,1879.800048828125,2868263
INFY.NS,2024-12-03,1887.0,1899.75,1871.1500244140625,1892.0999755859375,4715792
INFY.NS,2024-12-04,1884.0,1913.949951171875,1875.0,1889.25,4705573
INFY.NS,2024-12-05,1900.0,1949.9000244140625,1888.949951171875,1934.8499755859375,9050038
INFY.NS,2024-12-06,1932.800048828125,1937.949951171875,1912.4000244140625,1922.4000244140625,3573331
INFY.NS,2024-12-09,1924.199951171875,1930.199951171875,1897.199951171875,1923.6500244140625,4274645
INFY.NS,2024-12-10,1939.0,1965.5999755859375,1932.0,1948.550048828125,6174921
INFY.NS,2024-12-11,1955.0,1978.0,1952.0,1974.1500244140625,5025612
INFY.NS,2024-12-12,1975.199951171875,1998.800048828125,1970.550048828125,1987.0,6462130
INFY.NS,2024-12-13,1969.75,2006.449951171875,1953.800048828125,1999.699951171875,5362693
INFY.NS,2024-12-16,1995.449951171875,1999.5999755859375,1977.5999755859375,1980.050048828125,3119221
INFY.NS,2024-12-17,1968.0,1982.0,1958.0,1976.5999755859375,5811050
INFY.NS,2024-12-18,1966.800048828125,1984.949951171875,1961.5999755859375,1979.1500244140625,3064095
INFY.NS,2024-12-19,1934.0,1959.75,1920.0,1946.199951171875,5323592
INFY.NS,2024-12-20,1975.1500244140625,1979.949951171875,1911.25,1922.1500244140625,11056720
INFY.NS,2024-12-23,1930.050048828125,1940.0,1909.0,1924.300048828125,2781793
INFY.NS,2024-12-24,1927.050048828125,1942.0,1840.0,1909.050048828125,2360544
INFY.NS,2024-12-26,1909.050048828125,1919.75,1902.300048828125,1907.4000244140625,3623321
INFY.NS,2024-12-27,1909.4000244140625,1924.1500244140625,1903.9000244140625,1916.75,3937500
INFY.NS,2024-12-30,1915.699951171875,1916.0,1886.5,1906.0,7789055
INFY.NS,2024-12-31,1892.300048828125,1897.0,1845.050048828125,1880.0,3613063
INFY.NS,2025-01-01,1874.0,1892.949951171875,1874.0,1882.5,1838368
INFY.NS,2025-01-02,1887.0,1962.6500244140625,1885.300048828125,1957.8499755859375,7083645
INFY.NS,2025-01-03,1952.949951171875,1952.949951171875,1922.0,1938.75,6218003
INFY.NS,2025-01-06,1952.0,1973.0,1928.0,1937.8499755859375,7164403
INFY.NS,2025-01-07,1945.0,1958.550048828125,1923.6500244140625,1930.8499755859375,4294832
INFY.NS,2025-01-08,1930.0,1938.5999755859375,1888.75,1933.1500244140625,5482050
INFY.NS,2025-01-09,1934.050048828125,1951.8499755859375,1910.550048828125,1917.300048828125,6833503
INFY.NS,2025-01-10,1937.0,1977.800048828125,1932.25,1966.949951171875,8036913
INFY.NS,2025-01-13,1956.0,1982.800048828125,1949.0,1962.199951171875,5804152
INFY.NS,2025-01-14,1968.8499755859375,1971.800048828125,1931.0999755859375,1940.050048828125,5792162
INFY.NS,2025-01-15,1947.0,1958.050048828125,1937.0999755859375,1949.6500244140625,2985439
INFY.NS,2025-01-16,1965.949951171875,1966.949951171875,1916.8499755859375,1928.449951171875,7533579
INFY.NS,2025-01-17,1851.0,1858.0,1812.0,1815.449951171875,16409953
INFY.NS,2025-01-20,1822.949951171875,1827.949951171875,1793.1500244140625,1813.300048828125,4333011
INFY.NS,2025-01-21,1819.050048828125,1831.6500244140625,1793.050048828125,1800.699951171875,7169109
INFY.NS,2025-01-22,1807.4000244140625,1865.800048828125,1805.1500244140625,1856.449951171875,8373913
INFY.NS,2025-01-23,1858.0,1879.550048828125,1852.699951171875,1865.449951171875,5907471
INFY.NS,2025-01-24,1865.5,1894.9000244140625,1864.25,1875.449951171875,4887027
INFY.NS,2025-01-27,1848.75,1863.0,1812.0,1822.0,7652371
INFY.NS,2025-01-28,1830.0,1863.5,1824.9000244140625,1829.75,6999495
INFY.NS,2025-01-29,1845.0,1888.6500244140625,1840.5,1881.25,5145155
INFY.NS,2025-01-30,1873.1500244140625,1887.199951171875,1844.0,1859.949951171875,7336056
INFY.NS,2025-01-31,1871.0,1897.449951171875,1871.0,1879.800048828125,5820470
INFY.NS,2025-02-01,1880.300048828125,1890.5999755859375,1846.0,1851.3499755859375,1701402
INFY.NS,2025-02-03,1836.0,1876.550048828125,1832.4000244140625,1863.300048828125,4823228
INFY.NS,2025-02-04,1889.0,1911.199951171875,1875.0,1898.800048828125,7334787
INFY.NS,2025-02-05,1906.0,1919.699951171875,1894.300048828125,1897.050048828125,4996744
INFY.NS,2025-02-06,1917.0,1924.0,1900.0,1915.6500244140625,4765255
INFY.NS,2025-02-07,1919.300048828125,1923.699951171875,1889.449951171875,1903.6500244140625,4126260
INFY.NS,2025-02-10,1905.0,1905.0,1878.5999755859375,1880.300048828125,3828734
INFY.NS,2025-02-11,1883.0999755859375,1903.0,1870.0,1875.6500244140625,4411601
INFY.NS,2025-02-12,1885.0,1894.5999755859375,1847.0,1863.1500244140625,5633947
INFY.NS,2025-02-13,1868.5,1873.5,1835.6500244140625,1843.25,5237744
INFY.NS,2025-02-14,1854.0,1859.300048828125,1828.3499755859375,1856.4000244140625,5292961
INFY.NS,2025-02-17,1838.550048828125,1852.75,1822.1500244140625,1842.300048828125,4428956
INFY.NS,2025-02-18,1842.300048828125,1861.6500244140625,1837.5999755859375,1851.949951171875,4365260
INFY.NS,2025-02-19,1847.4000244140625,1849.199951171875,1805.9000244140625,1810.800048828125,4611411
INFY.NS,2025-02-20,1805.550048828125,1831.0,1805.550048828125,1825.1500244140625,2218020
INFY.NS,2025-02-21,1821.800048828125,1829.8499755859375,1806.199951171875,1815.0,3379879
INFY.NS,2025-02-24,1800.050048828125,1808.0,1750.25,1764.0999755859375,7594720
INFY.NS,2025-02-25,1745.1500244140625,1778.449951171875,1745.1500244140625,1767.699951171875,5092963
INFY.NS,2025-02-27,1755.199951171875,1775.8499755859375,1751.0999755859375,1764.300048828125,5757079
INFY.NS,2025-02-28,1755.050048828125,1755.0999755859375,1682.449951171875,1687.699951171875,12182167
INFY.NS,2025-03-03,1692.300048828125,1728.5999755859375,1692.300048828125,1708.5999755859375,7504969
INFY.NS,2025-03-04,1695.0,1699.0,1670.0,1688.300048828125,6759673
INFY.NS,2025-03-05,1692.449951171875,1732.949951171875,1692.449951171875,1711.5,8180782
INFY.NS,2025-03-06,1715.0,1722.300048828125,1691.0999755859375,1715.8499755859375,10610547
INFY.NS,2025-03-07,1703.0999755859375,1705.0,1675.5,1686.0,8019331
INFY.NS,2025-03-10,1686.0,1719.0,1676.199951171875,1701.449951171875,7558981
INFY.NS,2025-03-11,1680.0,1680.0,1637.050048828125,1661.5999755859375,12671234
INFY.NS,2025-03-12,1636.9000244140625,1636.9000244140625,1563.800048828125,1590.8499755859375,14870008
INFY.NS,2025-03-13,1599.25,1606.050048828125,1570.300048828125,1579.8499755859375,7822888
INFY.NS,2025-03-17,1545.1500244140625,1594.0,1545.1500244140625,1590.050048828125,7526032
INFY.NS,2025-03-18,1590.050048828125,1590.050048828125,1590.050048828125,1590.050048828125,0
INFY.NS,2025-03-19,1603.0,1603.0,1572.800048828125,1586.550048828125,7387068
INFY.NS,2025-03-20,1592.0,1631.9000244140625,1592.0,1615.550048828125,7186750
INFY.NS,2025-03-21,1577.949951171875,1603.9000244140625,1563.6500244140625,1592.550048828125,10074677
INFY.NS,2025-03-24,1597.949951171875,1607.0999755859375,1572.699951171875,1592.75,8857726
INFY.NS,2025-03-25,1605.0,1636.1500244140625,1605.0,1628.449951171875,9890140
INFY.NS,2025-03-26,1626.0,1637.75,1595.0,1599.449951171875,6651302
INFY.NS,2025-03-27,1595.550048828125,1619.949951171875,1586.0,1603.550048828125,9426573
INFY.NS,2025-03-28,1590.0,1598.449951171875,1560.0,1570.6500244140625,6799047
INFY.NS,2025-04-01,1539.25,1547.4000244140625,1517.8499755859375,1526.5,12680733
INFY.NS,2025-04-02,1535.199951171875,1555.6500244140625,1535.199951171875,1550.1500244140625,6193478
INFY.NS,2025-04-03,1534.6500244140625,1534.6500244140625,1485.050048828125,1496.5,10459504
INFY.NS,2025-04-04,1460.5,1472.0,1448.0,1451.6500244140625,9590254
INFY.NS,2025-04-07,1352.0,1405.9000244140625,1307.0,1396.75,21715252
INFY.NS,2025-04-08,1431.0,1456.5,1415.0,1428.800048828125,12805001
INFY.NS,2025-04-09,1405.050048828125,1409.449951171875,1381.9000244140625,1403.699951171875,8546854
INFY.NS,2025-04-11,1411.25,1438.800048828125,1397.050048828125,1409.449951171875,12567440
INFY.NS,2025-04-15,1445.5999755859375,1447.699951171875,1409.0,1426.0,10178530
INFY.NS,2025-04-16,1425.0,1427.5,1396.800048828125,1413.0999755859375,12022740
INFY.NS,2025-04-17,1398.0,1429.800048828125,1378.300048828125,1419.5,14264227
INFY.NS,2025-04-21,1410.0,1471.800048828125,1410.0,1451.0,15648970
INFY.NS,2025-04-22,1440.0,1440.0,1419.300048828125,1422.800048828125,9399738
INFY.NS,2025-04-23,1446.0,1487.800048828125,1439.5999755859375,1474.9000244140625,11136642
INFY.NS,2025-04-24,1469.9000244140625,1482.9000244140625,1461.5,1471.4000244140625,7114292
INFY.NS,2025-04-25,1475.5,1501.699951171875,1463.5,1480.199951171875,8329979
INFY.NS,2025-04-28,1480.199951171875,1489.5999755859375,1465.300048828125,1482.0999755859375,5886253
INFY.NS,2025-04-29,1482.0,1509.800048828125,1474.0999755859375,1497.5,8056743
INFY.NS,2025-04-30,1496.800048828125,1508.800048828125,1482.5999755859375,1500.0999755859375,7704183
INFY.NS,2025-05-02,1499.699951171875,1523.199951171875,1496.199951171875,1506.9000244140625,7402310
INFY.NS,2025-05-05,1515.0,1523.0,1502.800048828125,1508.5999755859375,4282493
INFY.NS,2025-05-06,1506.0,1515.5999755859375,1499.0999755859375,1511.5,4270530
INFY.NS,2025-05-07,1500.0,1518.800048828125,1496.5999755859375,1508.300048828125,5691799
INFY.NS,2025-05-08,1508.0,1516.5,1501.199951171875,1511.4000244140625,8424409
INFY.NS,2025-05-09,1500.699951171875,1511.4000244140625,1494.0999755859375,1507.5999755859375,4478653
INFY.NS,2025-05-12,1537.0,1632.0,1532.0,1626.9000244140625,11372857
INFY.NS,2025-05-13,1609.0,1612.199951171875,1564.5999755859375,1568.5999755859375,12846210
INFY.NS,2025-05-14,1574.0,1595.0,1569.5,1592.4000244140625,4870057
INFY.NS,2025-05-15,1589.800048828125,1618.5999755859375,1571.0,1613.0,11151167
INFY.NS,2025-05-16,1612.5999755859375,1612.5999755859375,1581.5,1589.9000244140625,4576751
INFY.NS,2025-05-19,1576.5,1585.0,1555.699951171875,1559.800048828125,8855798
INFY.NS,2025-05-20,1570.0,1583.5,1558.0,1560.5999755859375,7143998
INFY.NS,2025-05-21,1567.9000244140625,1571.0,1552.0999755859375,1568.5,4157309
INFY.NS,2025-05-22,1555.5,1560.800048828125,1540.0,1547.5,6158990
INFY.NS,2025-05-23,1550.0,1587.199951171875,1550.0,1564.800048828125,5038421
INFY.NS,2025-05-26,1566.5999755859375,1583.800048828125,1562.699951171875,1580.5,3170102
INFY.NS,2025-05-27,1579.9000244140625,1582.9000244140625,1556.4000244140625,1570.0999755859375,7775714
INFY.NS,2025-05-28,1581.0,1587.699951171875,1570.0,1571.800048828125,3623370
INFY.NS,2025-05-29,1589.0,1608.9000244140625,1576.5999755859375,1585.5999755859375,8609500
INFY.NS,2025-05-30,1571.0,1572.0,1555.0999755859375,1562.699951171875,13148092
INFY.NS,2025-06-02,1560.0,1560.0,1539.0,1553.800048828125,4374509
INFY.NS,2025-06-03,1559.0,1567.300048828125,1535.5999755859375,1543.0,6853403
INFY.NS,2025-06-04,1543.0,1557.300048828125,1541.4000244140625,1551.199951171875,4548307
INFY.NS,2025-06-05,1547.9000244140625,1567.699951171875,1541.5999755859375,1554.300048828125,6948539
INFY.NS,2025-06-06,1554.699951171875,1568.9000244140625,1543.0999755859375,1563.800048828125,3960020
INFY.NS,2025-06-09,1578.0,1588.0,1571.0,1572.9000244140625,2903202
INFY.NS,2025-06-10,1584.0,1607.5,1577.5,1596.0,8591925
INFY.NS,2025-06-11,1590.0999755859375,1634.5999755859375,1590.0999755859375,1631.0999755859375,10597410
INFY.NS,2025-06-12,1617.0,1628.0,1598.0999755859375,1608.5999755859375,10483574
INFY.NS,2025-06-13,1576.0,1609.0,1570.199951171875,1602.0,6968315
INFY.NS,2025-06-16,1600.0,1634.800048828125,1597.0999755859375,1623.800048828125,5591842
INFY.NS,2025-06-17,1620.699951171875,1647.4000244140625,1615.5999755859375,1639.9000244140625,7622083
INFY.NS,2025-06-18,1621.0,1644.699951171875,1621.0,1632.9000244140625,5629707
INFY.NS,2025-06-19,1623.9000244140625,1630.0,1611.5,1618.4000244140625,5147760
INFY.NS,2025-06-20,1619.0,1630.699951171875,1608.9000244140625,1622.9000244140625,9202821
INFY.NS,2025-06-23,1601.0,1601.0,1575.4000244140625,1584.0,7943676
INFY.NS,2025-06-24,1601.0,1609.0,1576.5999755859375,1581.5999755859375,8083992
INFY.NS,2025-06-25,1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625,7813533
INFY.NS,2025-06-26,1608.800048828125,1624.0,1606.5999755859375,1616.0,6519233
INFY.NS,2025-06-27,1619.0,1629.5999755859375,1602.4000244140625,1608.0,8912268
INFY.NS,2025-06-30,1615.0,1615.0,1594.0999755859375,1601.800048828125,6294505
INFY.NS,2025-07-01,1609.0,1617.699951171875,1600.5,1606.800048828125,4178937
INFY.NS,2025-07-02,1618.0,1649.0,1603.4000244140625,1610.5,8653641
INFY.NS,2025-07-03,1618.5,1632.4000244140625,1615.0,1618.699951171875,5259695
INFY.NS,2025-07-04,1625.0,1643.4000244140625,1612.300048828125,1640.699951171875,4411273
TCS.NS,2024-07-05,4010.0,4026.75,3988.0,4011.800048828125,1668616
TCS.NS,2024-07-08,4022.0,4031.25,3978.050048828125,3993.199951171875,1758882
TCS.NS,2024-07-09,3985.0,4006.949951171875,3975.10009765625,3985.5,1305801
TCS.NS,2024-07-10,3983.699951171875,4003.300048828125,3902.0,3909.14990234375,2669716
TCS.NS,2024-07-11,3931.0,3980.0,3895.60009765625,3923.699951171875,4872189
TCS.NS,2024-07-12,3980.0,4199.9501953125,3971.300048828125,4183.9501953125,13509164
TCS.NS,2024-07-15,4235.7001953125,4240.0,4157.0498046875,4169.2001953125,4848030
TCS.NS,2024-07-16,4172.0,4194.5498046875,4144.89990234375,4178.4501953125,2029521
TCS.NS,2024-07-18,4160.0,4325.0,4160.0,4315.5498046875,5613364
TCS.NS,2024-07-19,4317.39990234375,4358.75,4285.25,4302.39990234375,3903354
TCS.NS,2024-07-22,4299.9501953125,4319.9501953125,4265.0,4287.35009765625,1896386
TCS.NS,2024-07-23,4283.0,4361.7001953125,4266.2998046875,4302.35009765625,2365208
TCS.NS,2024-07-24,4287.5,4339.10009765625,4268.10009765625,4306.25,1809793
TCS.NS,2024-07-25,4295.0,4343.0,4274.2001953125,4322.5,2810342
TCS.NS,2024-07-26,4350.0,4422.4501953125,4337.0498046875,4387.85009765625,3552210
TCS.NS,2024-07-29,4415.0,4431.0,4371.0,4381.10009765625,1746803
TCS.NS,2024-07-30,4391.10009765625,4398.0,4327.2998046875,4365.35009765625,1797906
TCS.NS,2024-07-31,4350.0,4414.0,4345.0,4385.35009765625,2330091
TCS.NS,2024-08-01,4399.39990234375,4419.2998046875,4365.0498046875,4397.10009765625,2202244
TCS.NS,2024-08-02,4365.0,4398.0,4270.0,4283.0498046875,2811282
TCS.NS,2024-08-05,4239.0,4239.0,4110.5,4155.0498046875,2787771
TCS.NS,2024-08-06,4170.9501953125,4258.25,4160.7998046875,4171.2001953125,2203067
TCS.NS,2024-08-07,4228.0,4244.9501953125,4180.2998046875,4200.4501953125,1237666
TCS.NS,2024-08-08,4181.0,4232.0,4160.0,4172.5498046875,2441283
TCS.NS,2024-08-09,4217.0,4253.64990234375,4205.5498046875,4228.75,1302536
TCS.NS,2024-08-12,4230.0,4239.0,4186.35009765625,4195.64990234375,936912
TCS.NS,2024-08-13,4213.0,4234.0,4183.0,4196.9501953125,1495593
TCS.NS,2024-08-14,4209.0,4306.2001953125,4188.14990234375,4295.25,3226545
TCS.NS,2024-08-16,4350.0,4427.0,4325.10009765625,4416.0498046875,3457058
TCS.NS,2024-08-19,4421.0,4494.25,4390.35009765625,4490.0,2055210
TCS.NS,2024-08-20,4505.0,4565.0,4500.0,4523.2998046875,2212298
TCS.NS,2024-08-21,4518.0,4560.0,4492.5498046875,4551.5,1896990
TCS.NS,2024-08-22,4560.0,4560.9501953125,4497.2001953125,4502.0,1829872
TCS.NS,2024-08-23,4500.0,4506.0,4455.0,4463.89990234375,1809253
TCS.NS,2024-08-26,4489.0,4552.14990234375,4485.0,4502.4501953125,1844164
TCS.NS,2024-08-27,4505.0,4510.0,4486.7998046875,4497.14990234375,930697
TCS.NS,2024-08-28,4498.75,4562.5,4457.2998046875,4506.0498046875,1848058
TCS.NS,2024-08-29,4460.0,4556.0,4460.0,4511.7998046875,2133641
TCS.NS,2024-08-30,4500.0,4592.25,4487.7998046875,4553.75,3637222
TCS.NS,2024-09-02,4576.0,4588.0,4512.0,4521.0498046875,1216500
TCS.NS,2024-09-03,4521.0498046875,4555.89990234375,4495.89990234375,4512.35009765625,1717263
TCS.NS,2024-09-04,4476.9501953125,4487.0,4436.7001953125,4479.25,1265505
TCS.NS,2024-09-05,4481.0,4499.0,4454.14990234375,4475.9501953125,1688793
TCS.NS,2024-09-06,4473.9501953125,4518.9501953125,4440.0,4456.75,1649179
TCS.NS,2024-09-09,4455.0,4490.25,4430.5,4449.5498046875,1184938
TCS.NS,2024-09-10,4442.4501953125,4539.9501953125,4440.4501953125,4507.85009765625,1385591
TCS.NS,2024-09-11,4521.4501953125,4549.35009765625,4471.25,4479.35009765625,1325919
TCS.NS,2024-09-12,4510.25,4532.60009765625,4431.2998046875,4517.7001953125,2742216
TCS.NS,2024-09-13,4530.0,4547.0,4505.0,4522.60009765625,1458786
TCS.NS,2024-09-16,4527.0,4546.0498046875,4494.4501953125,4513.25,1155120
TCS.NS,2024-09-17,4513.25,4535.7998046875,4466.0,4505.64990234375,1699364
TCS.NS,2024-09-18,4497.0498046875,4497.0498046875,4321.0,4346.14990234375,2961779
TCS.NS,2024-09-19,4390.0498046875,4422.2001953125,4281.7998046875,4296.14990234375,2927551
